ydl,pll,evaluation,date,label
102,0,大家有没察觉，这货只有在上午红，乖乖做T.,03-30 11:05,1
169,1,$中远海控(SH601919)$也不知道那个还在卖,03-30 11:02,2
186,1,等大资金流入了大家一起上，目前绝对不合适买。,03-30 11:00,1
103,0,这货没有资金流入就是不会红,03-30 11:00,1
102,0,$中远海控(SH601919)$涨这两分真厉害了,03-30 10:58,1
110,0,$中远海控(SH601919)$涨～涨～开涨了，涨～长～涨～长,03-30 10:58,1
93,0,$中远海控(SH601919)$此股没有救了[呲牙],03-30 10:56,2
136,0,$中远海控(SH601919)$别人是洗盘两天然后涨停，比如永,03-30 10:56,2
98,0,$中远海控(SH601919)$看看人家港股,03-30 10:55,2
324,4,$中远海控(SH601919)$收市17元,03-30 10:50,1
98,0,$中远海控(SH601919)$给力点,03-30 10:50,1
410,4,601919d的客观估值应当是多少？1、根据高管减持价应当,03-30 10:49,1
236,1,不是31号出公告吗？为啥都喊着今天出？,03-30 10:49,2
96,0,不乐观,03-30 10:48,2
87,0,散了,03-30 10:48,2
169,1,$中远海控(SH601919)$全世界都是红的，就它一个绿，[,03-30 10:47,2
91,0,万垃圾，要了,03-30 10:47,2
103,0,笑死我了，这里散户大本营，主力才不傻，大盘大涨，港,03-30 10:46,2
105,0,$中远海控(SH601919)$应该学习看看港股人团结合作,03-30 10:46,2
90,0,真恶心万垃圾，了,03-30 10:46,2
202,2,$中远海控(SH601919)$为什么走成这个熊样，万敏太不做,03-30 10:46,2
100,0,$中远海控(SH601919)$年报肯定不咋的不然股价跌成这样,03-30 10:46,2
118,0,$中远海控(SH601919)$中远海控是用来调节上证50指数的,03-30 10:44,2
95,0,上面压单的是狗吧,03-30 10:43,2
168,1,买房地产,03-30 10:43,1
124,0,$中远海控(SH601919)$兄弟们你们信吗,03-30 10:41,1
110,0,$中远海控(SH601919)$港股涨了这么多了，你还要绿,03-30 10:39,2
108,0,$中远海控(SH601919)$准备发车了，大家坐好，扶稳,03-30 10:38,1
222,1,根据惯例，每次海狗出报都会大跌，今天收盘出报明天至,03-30 10:37,2
377,2,$中远海控(SH601919)$今天收完之后，年报，但是内部和,03-30 10:34,2
105,0,看这成交量不是大跌就是大涨，减点儿仓吧,03-30 10:33,1
97,0,我想高飞，却怎公也飞不高[大笑],03-30 10:32,2
1536,15,中远海控:2021年年报净利8929600.00万元同比增长577.1,03-30 10:30,1
111,0,$中远海控(SH601919)$看不下去，浪费子弹时间……,03-30 10:29,2
98,0,$中远海控(SH601919)$主力加油啊[强壮],03-30 10:28,1
197,2,$中远海控(SH601919)$狗啊！是真的狗，这主力现在已经,03-30 10:28,2
96,0,$中远海控(SH601919)$再跌一下我还没上车呢，2点几的,03-30 10:26,2
100,0,$中远海控(SH601919)$软脚蟹,03-30 10:24,2
231,2,晚上公布的不止年报，还有一季度预增公告[想一下][想,03-30 10:24,1
102,0,跌啊，继续跌，你不跌我怎么做t,03-30 10:24,2
170,1,万先生你是能力不够还是不作为？请你辞职吧1,03-30 10:24,2
169,1,再跌一下，我还没上车呢，2点几的市盈率！,03-30 10:24,2
111,0,这是一家什么公司啊，今天晚上报年报还这样走，年报那,03-30 10:22,2
104,0,$中远海控(SH601919)$真是垃圾啊，我想保本出都不行,03-30 10:20,2
97,0,$中远海控(SH601919)$港股都红了你还绿,03-30 10:18,2
190,1,$中远海控(SH601919)$我想知道海控管理层还有脸出席股,03-30 10:16,2
170,1,价值投资应该要体现了,03-30 10:15,1
99,0,$中远海控(SH601919)$五毛一股的感觉,03-30 10:14,1
104,0,$中远海控(SH601919)$这股完全采取压制，无语,03-30 10:14,2
99,0,$中远海控(SH601919)$这完全跟H股走势，缺钙,03-30 10:11,2
108,0,$中远海控(SH601919)$我清仓了，你可以涨了。,03-30 10:09,1
129,0,$中远海控(SH601919)$海控的报表可能比中集集团的计提,03-30 10:09,2
171,1,$中远海控(SH601919)$大A说价值投资就是,03-30 10:09,1
287,7,一年后看谁还在海控里[想一下],03-30 10:09,2
169,1,据传分500亿，都来买,03-30 10:07,1
125,0,主力肯定有消息，知道这个铁公鸡不打算大规模分红，所,03-30 10:07,1
138,2,整个大盘都在涨，就海狗再绿，能要点脸不,03-30 10:05,2
208,2,看海控最近表现，估计年报远低于预期，分红少，回购、,03-30 10:04,2
110,0,$中远海控(SH601919)$早泄大王非你莫属,03-30 10:04,2
117,0,别的票都一大早出公告，这个垃圾预告了这么久就是不发,03-30 10:04,2
215,7,今天15.2,03-30 10:04,1
103,0,一路往西,03-30 10:03,2
111,0,上16就赶紧跑吧，明天疯狂星期四或者后天黑色星期五再,03-30 10:03,2
116,0,不分红了，今天不走的拍大腿[卖出][卖出][卖出][卖出],03-30 10:01,2
221,1,$中远海控(SH601919)$据传分红80亿,03-30 10:00,1
117,0,$中远海控(SH601919)$这股就是只要绿了今天就不用看了,03-30 09:59,2
121,0,$中远海控(SH601919)$好久不来看你了，没想到跌成这B,03-30 09:58,2
400,6,现金高 分红 可期待。,03-30 09:57,2
107,0,$中远海控(SH601919)$又是一曰游,03-30 09:57,1
100,0,$中远海控(SH601919)$,03-30 09:56,2
330,0,$中远海控(SH601919)$业绩发布会的时候，万敏说，我们,03-30 09:56,2
233,1,总有散户天真认为分红就会涨，业绩好就会涨。一个股价,03-30 09:56,1
108,0,这他M是什么造型,03-30 09:56,2
109,0,$中远海控(SH601919)$坐等分红一股有没有1元,03-30 09:56,1
101,0,$中远海控(SH601919)$跟个一样,03-30 09:55,2
107,0,$中远海控(SH601919)$天天垫底,03-30 09:54,2
100,0,$中远海控(SH601919)$真牛，自选就你绿,03-30 09:54,2
108,0,$中远海控(SH601919)$,03-30 09:53,2
106,0,期望越高，失望越大，无语了,03-30 09:52,2
191,1,耻辱啊,03-30 09:51,2
133,0,国内海运市场真认可吗,03-30 09:51,2
112,0,真不要脸，普涨行情，你还绿,03-30 09:50,2
107,0,拉起来，16点5解套了割给你,03-30 09:50,1
257,2,10转10派30,03-30 09:49,2
123,0,今日又不跟大盘了啊  涨没份跌就有份  年报有这么差么,03-30 09:49,2
178,1,$中远海控(SH601919)$明天股东大会，还跑？,03-30 09:48,2
234,4,$中远海控(SH601919)$利好兑现就是利空,03-30 09:46,2
272,3,$中远海控(SH601919)$只想知道中远海控哪次公告后能大,03-30 09:42,2
4867,21,假如我是海控管理层,03-30 09:41,2
137,0,$中远海控(SH601919)$没什么好消息，放心吧，别做梦了,03-30 09:40,2
112,0,唉，快跑吧,03-30 09:40,2
1900,8,$中远海控(SH601919)$21年明明893亿利润，未分配利润8,03-30 09:39,1
201,1,$中远海控(SH601919)$稀烂的玩意！,03-30 09:39,2
512,9,十转三派三十！如何？[大笑][大笑][大笑][大笑][大笑],03-30 09:37,2
321,3,$中远海控(SH601919)$年报一塌胡涂港年报都不敢见人了,03-30 09:36,2
178,2,万绿龟,03-30 09:34,2
198,0,最后一跌,03-30 09:33,2
202,1,来啊，继续唱空啊,03-30 09:27,1
130,0,继续唱空，加油，割肉算我输,03-30 09:25,1
135,0,$中远海控(SH601919)$什么鬼。,03-30 09:17,2
4140,24,中远海控之大海啊故乡,03-30 09:16,2
138,0,三井商船好像百分之30的股息,03-30 09:13,2
143,0,16.3以上有大量的套牢盘，大家要小心。冲不上去就撤退,03-30 09:10,2
246,2,$中远海控(SH601919)$开盘看谁跑的快，港股竞价不强,03-30 09:09,2
965,2,强烈建议：自公布年报之日起7天内实施分红,03-30 09:09,2
362,3,哈哈，昨天又一次诱多，今天收15.2左右。今晚年报，分,03-30 09:06,2
245,1,分红不及预期 港股大幅低开  看谁跑的快,03-30 09:01,2
159,0,回购。分红同步。各300亿,03-30 09:01,2
153,0,港股低开太多了  要跌停的节奏 开盘跑路,03-30 09:01,2
5578,118,$中远海控(SH601919)$3.30大家都期待着利好消息，这个,03-30 08:59,1
1073,5,中远海空稳住16.16很关键，决定着未来一周的位置。,03-30 08:45,1
784,0,$中远海控(SH601919)$115亿元！五粮液拿出一半利润分,03-30 08:34,2
549,0,以下观点针对套牢躺平的和中长线的，短线套利的请忽略,03-30 08:22,2
711,1,我有种不好预感。本来按照去年管理层一直以来的说法是,03-30 08:21,2
344,4,划时代！领先特斯拉HI版将交付，北汽华为未来8年将实,03-30 08:14,1
539,0,降低预期，不回购P都不放一个，不作为的管理层，不指,03-30 08:08,2
2017,49,周三,03-30 08:06,2
197,0,$中远海控(SH601919)$人生，其实是很公平的。在哪里付,03-30 07:50,2
369,0,中远海控03月29日获沪股通增持99.51万股,03-30 07:47,1
566,1,$中远海发(SH601866)$$中远海控(SH601919)$$中远海能(,03-30 07:47,2
465,1,中远海控：融资净偿还7413.03万元，两市排名第14（03-,03-30 07:32,2
720,1,希望在人间。。。,03-30 07:28,1
167,0,才涨两个多点，各种唱多的样式，哎吆，我去～主力会好,03-30 07:18,1
160,0,说增持回购不一定就是说说，海控是国企办事效率慢，可,03-30 07:08,2
15109,196,【2022.3.30】今天盘后海控要公布年报，对年报不抱期,03-30 06:50,2
680,6,已经确定每十股派二十元，,03-30 06:47,1
818,2,可以确定的几点：2021年海控分红资金不会少于100万，,03-30 04:48,1
934,4,$中远海控(SH601919)$三、将《上市公司证券发行管理办,03-30 04:46,1
196,0,$中远海控(SH601919)$几乎没见分红，佩服！,03-30 00:52,1
537,5,神华分红500亿，海狗你敢不敢分900亿？,03-30 00:12,2
372,1,美联储哈克表示，加息是“有意的、有计划的”，认为美,03-29 23:46,1
280,0,$中远海控(SH601919)$$中国神华(SH601088)$神华真成神,03-29 23:28,2
301,2,$中远海控(SH601919)$无脊椎动物，永远抬不起来头,03-29 23:04,2
157,0,海控的老水手应该还记得，去年每季发财报都是跌。,03-29 23:00,2
302,1,中远航母值得拥有,03-29 22:54,1
1554,20,$中远海控(SH601919)$外围海运又跌了，就看明天海控跟,03-29 22:50,2
855,9,来瞎赌一下年报，年报一出就走人，不要分红。,03-29 22:42,2
1463,14,$中远海控(SH601919)$大家有没有考虑过这样一个问题：,03-29 22:41,1
320,1,$中远海控(SH601919)$为大股东的利益，应该是要高分红,03-29 22:03,1
407,2,俄罗斯乌克兰和谈，运价又要加速下跌,03-29 22:01,2
402,2,比亚迪30亿利润涨十多倍这几百亿利润才5倍,03-29 21:59,1
399,5,转发,03-29 21:37,1
199,0,$中远海控(SH601919)$股市底迷，国企应该发挥带头作用,03-29 21:34,2
455,3,$中远海控(SH601919)$刚看了最近大家对中远董秘的工作,03-29 21:33,2
201,0,21的本还在！筹码已经高度集中。反转在即，坚持住！,03-29 21:24,1
414,5,持有你一年了，还是血亏16个点，天天满屏的业绩好，叫,03-29 21:00,2
506,3,明天有5个点就跑，万一不及预期，或再整个十送三什么,03-29 20:53,2
345,1,中远海控，又到狂飙拉升时！,03-29 20:47,1
373,2,国际油价刚刚又暴跌了,03-29 20:38,2
5881,16,中远海控，明天将狂飙拉升！最近，中远海控跟随大盘调,03-29 20:38,2
533,1,中远海控，又到狂飙拉升时,03-29 20:37,1
347,1,中欧班列受影响，只能走海运，中远将要大涨,03-29 20:34,1
479,4,$中远海控(SH601919)$成本18.5算是高的吗？,03-29 20:29,1
361,2,10送15就行，不要求20[大笑],03-29 20:22,1
284,1,$中远海控(SH601919)$房住不炒，近几个月房产炒天上了,03-29 20:12,2
295,1,$中远海控(SH601919)$业绩看着还挺好，怎么不分红呢？,03-29 20:10,2
2042,19,给中远海控老总一个建议，既然我们公司也是行业老大，,03-29 19:52,1
150,0,转发,03-29 19:51,1
321,1,$中远海控(SH601919)$国家说了，严格执行退市制度，你,03-29 19:48,2
712,5,$中远海控(SH601919)$1股派1.7元，明天起码6个点,03-29 19:22,1
339,1,叫你们去开股东大会了，你们不去，别在这里瞎想，,03-29 19:05,2
190,0,嗯，看来部分聪明钱又开始悄悄的动了,03-29 19:00,2
592,14,$中远海控(SH601919)$18的我，何时能回本[囧],03-29 18:53,2
714,6,$中远海控(SH601919)$两周前外围航运涨海控跌因为深圳,03-29 18:51,2
713,4,明晚出年报和分红预案了。明天走势一目了然。,03-29 18:44,1
299,2,明天涨停板,03-29 18:33,1
832,4,$中远海控(SH601919)$海控如果要走估值修复，必须拉回,03-29 17:42,1
474,2,分红是其次，回购和增持才是关键，不会是虚晃一枪，没,03-29 17:40,2
166,0,$中远海控(SH601919)$看看你die,03-29 17:21,2
184,0,$中远海控(SH601919)$浮亏49210.69,03-29 17:11,2
1201,21,最近外围海运不正常啊，马士基和赫伯罗特今天开盘就大,03-29 17:09,2
608,8,分红，分最多的还不是大股东，可以持股不动几年。其他,03-29 16:54,2
580,5,每10股派6元,03-29 16:52,2
483,2,分红好不好就看明天是涨还是跌了[困顿],03-29 16:23,2
423,6,国家提昌长期投资，分红利润，过去一年这是全市场最赚,03-29 16:15,2
519,3,大概率10送10股派10元,03-29 16:10,2
262,0,$中远海控(SH601919)$今天大盘跌，但是此股涨，足以证,03-29 16:02,2
513,1,大家好今天大盘继续挨打，短期也就这样了,03-29 16:00,2
187,0,年报有什么好期待的？,03-29 15:41,2
304,1,每股分红至少在2元5角左右，而且是前复权,03-29 15:38,1
822,3,$中远海控(SH601919)$按照这个分红己经满足了[偷笑][,03-29 15:36,2
374,2,股评家、特级操盘手、公私募基金经理、一级调研员一致,03-29 15:32,1
958,15,明天晚上出年报，你们等待的大雷，要来了,03-29 15:22,2
391,2,这个股完全和大盘一样了,03-29 14:54,2
167,0,$中远海控(SH601919)$已经无跟风盘！废柴,03-29 14:51,2
669,1,$中远海控(SH601919)$据交通运输部3月25日消息，今年1,03-29 14:47,1
158,0,$中远海控(SH601919)$大盘指数调控股,03-29 14:46,2
152,0,你是狗吧，刚买就跌,03-29 14:44,2
1371,23,我猜10派20才分320亿,03-29 14:41,2
862,1,走在填权的小路上，泥泞不堪我上了当。年报如果再次转,03-29 14:41,2
363,5,坚守价值投资，不学基金抱团炒垃圾股,03-29 14:33,2
932,6,$中远海控(SH601919)$港股今晚出年报了！！！,03-29 14:27,2
455,1,$中远海控(SH601919)$港股今晚出年报了！！！,03-29 14:27,2
123,0,看不懂,03-29 14:27,1
148,0,$中远海控(SH601919)$这股也是惨，大盘涨它不涨，自己,03-29 14:27,2
463,6,$中远海控(SH601919)$这只股票的市盈率太好了，今年每,03-29 14:24,2
361,3,$中远海控(SH601919)$这只股票的市盈率太好了，今年每,03-29 14:24,2
402,2,$中远海控(SH601919)$上海基金经理刚开完会，十分钟后,03-29 14:19,2
189,0,$中远海控(SH601919)$持有150天了，其间一直加仓，啊,03-29 14:19,1
438,6,$中远海控(SH601919)$这种对比，全球还有谁,03-29 14:16,2
125,0,$中远海控(SH601919)$海控怎么了,03-29 14:13,2
206,0,这股涨得很形象，跌得也很形象,03-29 14:13,2
158,0,$中远海控(SH601919)$快涨快发威，要对得住每股5块8。,03-29 14:07,1
199,1,$中远海控(SH601919)$周期股里面的化肥化工涨成啥样了,03-29 14:06,2
334,1,$中远海控(SH601919)$信我！尾盘绝对拉升，赶紧埋伏。,03-29 14:06,1
316,1,$中远海控(SH601919)$欧盟主席致电俄罗斯，劝其不要切,03-29 14:00,2
286,7,$中远海控(SH601919)$昨天喝国窖1573，今天喝点啤的润,03-29 13:53,1
168,0,$中远海控(SH601919)$9年不分红，分红吃9年。,03-29 13:53,2
750,7,今晚应该出公告了吧，估计消息不会太差[想一下],03-29 13:50,2
166,0,年报大家都知道了，有什么好期待的,03-29 13:48,2
281,1,中国神华分红才叫牛,03-29 13:48,2
264,3,$中远海控(SH601919)$等散户卖光了，此股就开始涨了。,03-29 13:47,2
659,7,$中远海控(SH601919)$做了个梦，让我清仓割肉[哭][哭],03-29 13:44,2
141,0,期待年报,03-29 13:39,2
154,0,$中远海控(SH601919)$无量上涨，属于耍流氓，,03-29 13:38,1
138,0,$中远海控(SH601919)$不涨就想吸筹，只有涨才会吸得更,03-29 13:38,1
174,0,业绩路演了，近期看涨，全市最低市盈率，价值总会回归,03-29 13:35,1
152,0,$中远海控(SH601919)$压单必涨,03-29 13:34,2
135,0,剩下两天开始拉抬来,03-29 13:29,2
218,1,人民的信念，来源如社会的公平，效益的公平分配！,03-29 13:25,2
133,0,马上年报利好,03-29 13:23,2
118,0,$中远海控(SH601919)$磨底行情，谁坚持得久谁就会胜利,03-29 13:23,2
135,0,海控效益那么好，股票不涨？为什么？报表有假吗？请董,03-29 13:21,2
126,0,海,03-29 13:19,2
221,1,$中远海控(SH601919)$14.61进，快跌吧,03-29 13:14,2
116,0,$中远海控(SH601919)$港股红了你反而下跌了,03-29 13:11,2
150,0,$中远海控(SH601919)$昨天15元多走几万股兄弟还好吗？,03-29 13:10,2
104,0,$中远海控(SH601919)$下午不是要翻绿吧？,03-29 13:09,2
118,0,$中远海控(SH601919)$港股又红,03-29 13:08,1
113,0,关键看年报分红了,03-29 13:04,2
5245,9,业绩还得看“一哥”！贵州茅台、中信证券亮相，多家千,03-29 13:00,1
